Camera ID,Camera Name,Event Created At
5,PTZ-Oghi Solar,2024-05-14 04:37:00.482030+00:00
5,PTZ-Oghi Solar,2024-05-14 04:36:37.682733+00:00
5,PTZ-Oghi Solar,2024-05-14 04:36:12.998505+00:00
5,PTZ-Oghi Solar,2024-05-14 04:35:48.016136+00:00
5,PTZ-Oghi Solar,2024-05-14 04:35:26.781067+00:00
5,PTZ-Oghi Solar,2024-05-14 04:35:06.524298+00:00
5,PTZ-Oghi Solar,2024-05-14 04:34:47.621866+00:00
5,PTZ-Oghi Solar,2024-05-14 04:34:29.017384+00:00
5,PTZ-Oghi Solar,2024-05-14 04:34:09.573304+00:00
5,PTZ-Oghi Solar,2024-05-14 04:33:51.092379+00:00
5,PTZ-Oghi Solar,2024-05-14 04:33:32.697906+00:00
3,PTZ-Danna Top,2024-05-14 04:33:27.669052+00:00
5,PTZ-Oghi Solar,2024-05-14 04:33:13.344469+00:00
5,PTZ-Oghi Solar,2024-05-14 04:32:55.596232+00:00
3,PTZ-Danna Top,2024-05-14 04:32:55.198987+00:00
5,PTZ-Oghi Solar,2024-05-14 04:32:38.152602+00:00
5,PTZ-Oghi Solar,2024-05-14 04:32:14.061998+00:00
3,PTZ-Danna Top,2024-05-14 04:31:56.916185+00:00
5,PTZ-Oghi Solar,2024-05-14 04:31:54.237095+00:00
5,PTZ-Oghi Solar,2024-05-14 04:31:33.583841+00:00
3,PTZ-Danna Top,2024-05-14 04:31:09.549166+00:00
5,PTZ-Oghi Solar,2024-05-14 04:31:06.140691+00:00
5,PTZ-Oghi Solar,2024-05-14 04:30:42.983324+00:00
3,PTZ-Danna Top,2024-05-14 04:30:23.502127+00:00
5,PTZ-Oghi Solar,2024-05-14 04:30:21.166470+00:00
5,PTZ-Oghi Solar,2024-05-14 04:29:59.446146+00:00
3,PTZ-Danna Top,2024-05-14 04:29:48.796638+00:00
5,PTZ-Oghi Solar,2024-05-14 04:29:37.471773+00:00
3,PTZ-Danna Top,2024-05-14 04:29:15.433870+00:00
3,PTZ-Danna Top,2024-05-14 04:28:42.456519+00:00
3,PTZ-Danna Top,2024-05-14 04:28:07.388244+00:00
8,PTZ-Massar Sector 14,2024-05-14 04:28:00.503862+00:00
3,PTZ-Danna Top,2024-05-14 00:11:50.839777+00:00
3,PTZ-Danna Top,2024-05-13 23:40:45.932284+00:00
3,PTZ-Danna Top,2024-05-13 23:10:00.794021+00:00
3,PTZ-Danna Top,2024-05-13 22:39:16.632961+00:00
3,PTZ-Danna Top,2024-05-13 22:08:30.551983+00:00
3,PTZ-Danna Top,2024-05-13 21:37:46.053652+00:00
3,PTZ-Danna Top,2024-05-13 21:07:00.633217+00:00
3,PTZ-Danna Top,2024-05-13 20:36:15.751621+00:00
3,PTZ-Danna Top,2024-05-13 20:05:29.884378+00:00
3,PTZ-Danna Top,2024-05-13 19:34:45.773181+00:00
3,PTZ-Danna Top,2024-05-13 19:04:00.106375+00:00
3,PTZ-Danna Top,2024-05-13 18:33:15.760959+00:00
3,PTZ-Danna Top,2024-05-13 18:02:29.776707+00:00
3,PTZ-Danna Top,2024-05-13 17:31:48.317209+00:00
3,PTZ-Danna Top,2024-05-13 17:01:00.862621+00:00
3,PTZ-Danna Top,2024-05-13 16:30:15.953755+00:00
3,PTZ-Danna Top,2024-05-13 15:59:30.439227+00:00
3,PTZ-Danna Top,2024-05-13 15:28:46.898333+00:00
3,PTZ-Danna Top,2024-05-13 14:57:59.506553+00:00
3,PTZ-Danna Top,2024-05-13 14:27:15.754764+00:00
3,PTZ-Danna Top,2024-05-13 13:56:29.033136+00:00
3,PTZ-Danna Top,2024-05-13 13:25:46.101800+00:00
3,PTZ-Danna Top,2024-05-13 12:55:57.219327+00:00
3,PTZ-Danna Top,2024-05-13 12:55:25.290299+00:00
3,PTZ-Danna Top,2024-05-13 12:54:54.249277+00:00
3,PTZ-Danna Top,2024-05-13 12:54:22.401560+00:00
3,PTZ-Danna Top,2024-05-13 12:53:50.081737+00:00
3,PTZ-Danna Top,2024-05-13 12:53:15.269195+00:00
3,PTZ-Danna Top,2024-05-13 12:52:37.825795+00:00
3,PTZ-Danna Top,2024-05-13 12:51:57.943017+00:00
3,PTZ-Danna Top,2024-05-13 12:51:23.995353+00:00
3,PTZ-Danna Top,2024-05-13 12:50:50.063755+00:00
3,PTZ-Danna Top,2024-05-13 12:50:16.125662+00:00
3,PTZ-Danna Top,2024-05-13 12:49:45.722234+00:00
3,PTZ-Danna Top,2024-05-13 12:49:12.734116+00:00
3,PTZ-Danna Top,2024-05-13 12:48:40.553499+00:00
3,PTZ-Danna Top,2024-05-13 12:48:08.012001+00:00
3,PTZ-Danna Top,2024-05-13 12:47:36.048137+00:00
3,PTZ-Danna Top,2024-05-13 12:47:04.210662+00:00
3,PTZ-Danna Top,2024-05-13 12:46:30.164143+00:00
3,PTZ-Danna Top,2024-05-13 12:45:57.416515+00:00
3,PTZ-Danna Top,2024-05-13 12:45:26.454319+00:00
3,PTZ-Danna Top,2024-05-13 12:44:54.912188+00:00
3,PTZ-Danna Top,2024-05-13 12:44:22.353806+00:00
3,PTZ-Danna Top,2024-05-13 12:43:50.293278+00:00
3,PTZ-Danna Top,2024-05-13 12:43:19.008737+00:00
3,PTZ-Danna Top,2024-05-13 12:42:47.344161+00:00
3,PTZ-Danna Top,2024-05-13 12:42:16.776553+00:00
3,PTZ-Danna Top,2024-05-13 12:41:36.113861+00:00
3,PTZ-Danna Top,2024-05-13 12:41:05.080152+00:00
3,PTZ-Danna Top,2024-05-13 12:40:33.653945+00:00
3,PTZ-Danna Top,2024-05-13 12:40:03.682218+00:00
3,PTZ-Danna Top,2024-05-13 12:39:32.643386+00:00
3,PTZ-Danna Top,2024-05-13 12:39:01.590020+00:00
3,PTZ-Danna Top,2024-05-13 12:38:25.728724+00:00
3,PTZ-Danna Top,2024-05-13 12:37:54.551947+00:00
3,PTZ-Danna Top,2024-05-13 12:37:23.263179+00:00
3,PTZ-Danna Top,2024-05-13 12:36:53.175908+00:00
3,PTZ-Danna Top,2024-05-13 12:36:22.902475+00:00
3,PTZ-Danna Top,2024-05-13 12:35:32.534083+00:00
3,PTZ-Danna Top,2024-05-13 12:34:55.145263+00:00
3,PTZ-Danna Top,2024-05-13 12:34:05.820626+00:00
3,PTZ-Danna Top,2024-05-13 12:33:33.706644+00:00
3,PTZ-Danna Top,2024-05-13 12:33:02.499192+00:00
3,PTZ-Danna Top,2024-05-13 12:32:24.763752+00:00
3,PTZ-Danna Top,2024-05-13 12:31:54.041361+00:00
3,PTZ-Danna Top,2024-05-13 12:31:15.316758+00:00
3,PTZ-Danna Top,2024-05-13 12:30:35.190058+00:00
3,PTZ-Danna Top,2024-05-13 12:30:03.829030+00:00
3,PTZ-Danna Top,2024-05-13 12:29:30.398322+00:00
3,PTZ-Danna Top,2024-05-13 12:29:00.646287+00:00
3,PTZ-Danna Top,2024-05-13 12:28:30.811265+00:00
3,PTZ-Danna Top,2024-05-13 12:28:00.624660+00:00
3,PTZ-Danna Top,2024-05-13 12:27:29.435605+00:00
3,PTZ-Danna Top,2024-05-13 12:26:55.446930+00:00
3,PTZ-Danna Top,2024-05-13 12:26:22.157671+00:00
3,PTZ-Danna Top,2024-05-13 12:24:30.040295+00:00
3,PTZ-Danna Top,2024-05-13 12:23:21.856483+00:00
3,PTZ-Danna Top,2024-05-11 21:44:42.170527+00:00
3,PTZ-Danna Top,2024-05-11 21:13:59.160383+00:00
3,PTZ-Danna Top,2024-05-11 20:43:13.018686+00:00
3,PTZ-Danna Top,2024-05-11 20:12:27.821154+00:00
3,PTZ-Danna Top,2024-05-11 19:41:42.590299+00:00
3,PTZ-Danna Top,2024-05-11 19:10:57.737576+00:00
3,PTZ-Danna Top,2024-05-11 18:40:11.392822+00:00
3,PTZ-Danna Top,2024-05-11 18:09:28.807909+00:00
3,PTZ-Danna Top,2024-05-11 17:38:42.982294+00:00
3,PTZ-Danna Top,2024-05-11 17:07:56.996777+00:00
3,PTZ-Danna Top,2024-05-11 16:37:12.812751+00:00
3,PTZ-Danna Top,2024-05-11 16:06:27.742910+00:00
3,PTZ-Danna Top,2024-05-11 15:35:42.522071+00:00
3,PTZ-Danna Top,2024-05-11 15:04:57.407165+00:00
3,PTZ-Danna Top,2024-05-11 14:34:11.619642+00:00
3,PTZ-Danna Top,2024-05-11 14:00:29.030022+00:00
3,PTZ-Danna Top,2024-05-11 13:22:06.909183+00:00
3,PTZ-Danna Top,2024-05-11 12:51:21.109462+00:00
3,PTZ-Danna Top,2024-05-11 12:20:35.380201+00:00
3,PTZ-Danna Top,2024-05-11 11:49:50.727731+00:00
3,PTZ-Danna Top,2024-05-11 11:19:06.105131+00:00
3,PTZ-Danna Top,2024-05-11 10:48:21.230603+00:00
3,PTZ-Danna Top,2024-05-11 10:17:40.626535+00:00
3,PTZ-Danna Top,2024-05-11 09:46:49.622547+00:00
3,PTZ-Danna Top,2024-05-11 09:16:04.447942+00:00
3,PTZ-Danna Top,2024-05-11 08:45:19.557102+00:00
3,PTZ-Danna Top,2024-05-11 08:14:34.139655+00:00
3,PTZ-Danna Top,2024-05-11 07:05:56.054004+00:00
3,PTZ-Danna Top,2024-05-11 06:35:10.239970+00:00
3,PTZ-Danna Top,2024-05-11 06:04:25.984397+00:00
3,PTZ-Danna Top,2024-05-11 05:33:39.635744+00:00
3,PTZ-Danna Top,2024-05-11 05:02:54.081356+00:00
3,PTZ-Danna Top,2024-05-11 04:32:09.586057+00:00
3,PTZ-Danna Top,2024-05-11 04:01:23.492560+00:00
3,PTZ-Danna Top,2024-05-11 02:48:29.312893+00:00
3,PTZ-Danna Top,2024-05-11 02:17:43.653127+00:00
3,PTZ-Danna Top,2024-05-11 01:47:03.111336+00:00
3,PTZ-Danna Top,2024-05-11 01:16:13.905130+00:00
3,PTZ-Danna Top,2024-05-11 00:45:28.698683+00:00
3,PTZ-Danna Top,2024-05-11 00:14:42.809366+00:00
3,PTZ-Danna Top,2024-05-10 23:43:57.930962+00:00
3,PTZ-Danna Top,2024-05-10 23:13:13.319667+00:00
3,PTZ-Danna Top,2024-05-10 22:42:28.310112+00:00
3,PTZ-Danna Top,2024-05-10 22:11:43.565937+00:00
3,PTZ-Danna Top,2024-05-10 21:40:58.506471+00:00
3,PTZ-Danna Top,2024-05-10 21:10:13.273527+00:00
3,PTZ-Danna Top,2024-05-10 20:39:27.948955+00:00
3,PTZ-Danna Top,2024-05-10 20:08:42.611307+00:00
3,PTZ-Danna Top,2024-05-10 19:37:57.423639+00:00
3,PTZ-Danna Top,2024-05-10 19:07:12.684452+00:00
3,PTZ-Danna Top,2024-05-10 18:36:27.532993+00:00
3,PTZ-Danna Top,2024-05-10 18:05:45.992981+00:00
3,PTZ-Danna Top,2024-05-10 17:34:58.777624+00:00
3,PTZ-Danna Top,2024-05-10 17:04:15.598149+00:00
3,PTZ-Danna Top,2024-05-10 16:33:31.385208+00:00
3,PTZ-Danna Top,2024-05-10 16:02:42.532011+00:00
3,PTZ-Danna Top,2024-05-10 14:33:52.692933+00:00
3,PTZ-Danna Top,2024-05-10 14:08:10.392385+00:00
3,PTZ-Danna Top,2024-05-10 13:37:27.692087+00:00
3,PTZ-Danna Top,2024-05-10 12:31:08.238217+00:00
3,PTZ-Danna Top,2024-05-10 12:00:24.220825+00:00
3,PTZ-Danna Top,2024-05-10 11:47:11.594204+00:00
3,PTZ-Danna Top,2024-05-10 11:16:25.471198+00:00
3,PTZ-Danna Top,2024-05-10 10:45:39.956474+00:00
3,PTZ-Danna Top,2024-05-10 08:54:59.796975+00:00
3,PTZ-Danna Top,2024-05-10 08:24:15.697021+00:00
3,PTZ-Danna Top,2024-05-10 07:53:30.813339+00:00
3,PTZ-Danna Top,2024-05-10 07:22:45.442007+00:00
3,PTZ-Danna Top,2024-05-10 06:52:00.141153+00:00
3,PTZ-Danna Top,2024-05-10 06:23:45.070810+00:00
3,PTZ-Danna Top,2024-05-10 05:52:59.968953+00:00
3,PTZ-Danna Top,2024-05-10 05:22:14.672245+00:00
3,PTZ-Danna Top,2024-05-10 04:39:27.695009+00:00
3,PTZ-Danna Top,2024-05-10 02:59:20.919909+00:00
3,PTZ-Danna Top,2024-05-10 02:28:35.854176+00:00
3,PTZ-Danna Top,2024-05-10 01:57:51.347678+00:00
3,PTZ-Danna Top,2024-05-10 01:27:06.603612+00:00
3,PTZ-Danna Top,2024-05-10 00:56:20.970760+00:00
3,PTZ-Danna Top,2024-05-10 00:25:35.707825+00:00
3,PTZ-Danna Top,2024-05-09 23:54:51.259371+00:00
3,PTZ-Danna Top,2024-05-09 23:24:06.763551+00:00
3,PTZ-Danna Top,2024-05-09 22:53:21.269409+00:00
3,PTZ-Danna Top,2024-05-09 22:22:37.638337+00:00
3,PTZ-Danna Top,2024-05-09 21:51:51.574951+00:00
3,PTZ-Danna Top,2024-05-09 21:21:06.153910+00:00
3,PTZ-Danna Top,2024-05-09 20:50:21.017325+00:00
3,PTZ-Danna Top,2024-05-09 20:19:36.381588+00:00
3,PTZ-Danna Top,2024-05-09 19:48:50.635915+00:00
3,PTZ-Danna Top,2024-05-09 19:18:06.914089+00:00
3,PTZ-Danna Top,2024-05-09 18:47:20.968081+00:00
3,PTZ-Danna Top,2024-05-09 18:16:39.557672+00:00
3,PTZ-Danna Top,2024-05-09 17:45:51.913580+00:00
3,PTZ-Danna Top,2024-05-09 17:15:05.941091+00:00
3,PTZ-Danna Top,2024-05-09 16:44:24.832346+00:00
3,PTZ-Danna Top,2024-05-09 16:13:36.545441+00:00
3,PTZ-Danna Top,2024-05-09 15:42:50.032256+00:00
3,PTZ-Danna Top,2024-05-09 15:12:08.397189+00:00
3,PTZ-Danna Top,2024-05-09 14:41:20.221417+00:00
3,PTZ-Danna Top,2024-05-09 14:10:35.315655+00:00
3,PTZ-Danna Top,2024-05-09 13:39:52.188635+00:00
3,PTZ-Danna Top,2024-05-09 13:09:07.492019+00:00
3,PTZ-Danna Top,2024-05-09 12:07:37.858858+00:00
3,PTZ-Danna Top,2024-05-09 11:36:51.358126+00:00
3,PTZ-Danna Top,2024-05-09 11:06:09.961837+00:00
3,PTZ-Danna Top,2024-05-09 10:35:20.381036+00:00
3,PTZ-Danna Top,2024-05-09 10:04:38.016528+00:00
3,PTZ-Danna Top,2024-05-09 09:33:49.655745+00:00
3,PTZ-Danna Top,2024-05-09 09:03:03.473970+00:00
3,PTZ-Danna Top,2024-05-09 08:32:18.170218+00:00
3,PTZ-Danna Top,2024-05-09 08:01:32.244617+00:00
3,PTZ-Danna Top,2024-05-09 07:30:45.306028+00:00
3,PTZ-Danna Top,2024-05-09 07:00:01.758801+00:00
8,PTZ-Massar Sector 14,2024-05-09 06:45:50.233103+00:00
8,PTZ-Massar Sector 14,2024-05-09 06:44:33.921493+00:00
8,PTZ-Massar Sector 14,2024-05-09 06:43:43.343593+00:00
3,PTZ-Danna Top,2024-05-09 06:29:14.084831+00:00
3,PTZ-Danna Top,2024-05-09 05:58:28.960181+00:00
3,PTZ-Danna Top,2024-05-09 05:27:44.508086+00:00
3,PTZ-Danna Top,2024-05-09 04:56:58.178033+00:00
3,PTZ-Danna Top,2024-05-09 04:26:17.576358+00:00
3,PTZ-Danna Top,2024-05-09 02:55:36.183253+00:00
3,PTZ-Danna Top,2024-05-09 02:24:51.322258+00:00
3,PTZ-Danna Top,2024-05-09 01:54:05.634914+00:00
3,PTZ-Danna Top,2024-05-09 01:23:20.670391+00:00
3,PTZ-Danna Top,2024-05-09 00:52:35.639458+00:00
3,PTZ-Danna Top,2024-05-09 00:21:50.418856+00:00
3,PTZ-Danna Top,2024-05-08 23:51:05.246004+00:00
3,PTZ-Danna Top,2024-05-08 23:20:19.840539+00:00
3,PTZ-Danna Top,2024-05-08 22:49:35.295598+00:00
3,PTZ-Danna Top,2024-05-08 22:18:50.700621+00:00
3,PTZ-Danna Top,2024-05-08 21:48:04.971741+00:00
3,PTZ-Danna Top,2024-05-08 21:17:19.555377+00:00
3,PTZ-Danna Top,2024-05-08 20:46:35.228820+00:00
3,PTZ-Danna Top,2024-05-08 20:15:49.380386+00:00
3,PTZ-Danna Top,2024-05-08 19:45:04.666797+00:00
3,PTZ-Danna Top,2024-05-08 19:14:20.479824+00:00
3,PTZ-Danna Top,2024-05-08 18:43:34.220449+00:00
3,PTZ-Danna Top,2024-05-08 18:28:13.132510+00:00
3,PTZ-Danna Top,2024-05-08 18:27:55.613673+00:00
3,PTZ-Danna Top,2024-05-08 18:27:38.201479+00:00
3,PTZ-Danna Top,2024-05-08 18:27:20.635404+00:00
3,PTZ-Danna Top,2024-05-08 18:27:02.372031+00:00
3,PTZ-Danna Top,2024-05-08 18:26:45.133621+00:00
3,PTZ-Danna Top,2024-05-08 18:26:27.844029+00:00
3,PTZ-Danna Top,2024-05-08 18:26:09.961721+00:00
3,PTZ-Danna Top,2024-05-08 18:25:52.793488+00:00
3,PTZ-Danna Top,2024-05-08 18:25:35.259371+00:00
3,PTZ-Danna Top,2024-05-08 18:25:10.589027+00:00
3,PTZ-Danna Top,2024-05-08 18:24:52.914966+00:00
3,PTZ-Danna Top,2024-05-08 18:24:33.421949+00:00
3,PTZ-Danna Top,2024-05-08 18:24:15.862168+00:00
3,PTZ-Danna Top,2024-05-08 18:23:57.466583+00:00
3,PTZ-Danna Top,2024-05-08 18:23:39.562646+00:00
3,PTZ-Danna Top,2024-05-08 18:23:20.902040+00:00
3,PTZ-Danna Top,2024-05-08 18:22:13.000702+00:00
3,PTZ-Danna Top,2024-05-08 18:21:39.110443+00:00
3,PTZ-Danna Top,2024-05-08 18:21:21.452972+00:00
3,PTZ-Danna Top,2024-05-08 18:20:05.613979+00:00
3,PTZ-Danna Top,2024-05-08 18:19:41.864323+00:00
3,PTZ-Danna Top,2024-05-08 18:19:22.944437+00:00
3,PTZ-Danna Top,2024-05-08 18:19:03.718418+00:00
3,PTZ-Danna Top,2024-05-08 18:18:40.071139+00:00
3,PTZ-Danna Top,2024-05-08 18:18:04.970938+00:00
3,PTZ-Danna Top,2024-05-08 18:17:44.060795+00:00
3,PTZ-Danna Top,2024-05-08 18:17:24.623661+00:00
3,PTZ-Danna Top,2024-05-08 18:17:06.296640+00:00
3,PTZ-Danna Top,2024-05-08 18:16:45.055927+00:00
3,PTZ-Danna Top,2024-05-08 18:16:25.212828+00:00
3,PTZ-Danna Top,2024-05-08 18:15:56.768126+00:00
3,PTZ-Danna Top,2024-05-08 18:15:33.167144+00:00
3,PTZ-Danna Top,2024-05-08 18:14:58.869045+00:00
3,PTZ-Danna Top,2024-05-08 18:14:32.554949+00:00
3,PTZ-Danna Top,2024-05-08 18:14:12.999960+00:00
3,PTZ-Danna Top,2024-05-08 18:13:53.196770+00:00
3,PTZ-Danna Top,2024-05-08 18:13:32.413179+00:00
3,PTZ-Danna Top,2024-05-08 18:13:14.714770+00:00
3,PTZ-Danna Top,2024-05-08 18:12:57.334291+00:00
3,PTZ-Danna Top,2024-05-08 18:12:39.590360+00:00
3,PTZ-Danna Top,2024-05-08 18:12:22.156497+00:00
3,PTZ-Danna Top,2024-05-08 18:12:04.161839+00:00
3,PTZ-Danna Top,2024-05-08 18:11:46.779644+00:00
3,PTZ-Danna Top,2024-05-08 18:11:22.328164+00:00
3,PTZ-Danna Top,2024-05-08 18:10:51.641504+00:00
3,PTZ-Danna Top,2024-05-08 18:10:14.212555+00:00
3,PTZ-Danna Top,2024-05-08 18:09:54.399676+00:00
3,PTZ-Danna Top,2024-05-08 18:09:32.314280+00:00
3,PTZ-Danna Top,2024-05-08 18:09:14.359030+00:00
3,PTZ-Danna Top,2024-05-08 18:08:55.864779+00:00
3,PTZ-Danna Top,2024-05-08 18:08:38.515270+00:00
3,PTZ-Danna Top,2024-05-08 18:08:22.293893+00:00
3,PTZ-Danna Top,2024-05-08 18:08:05.662363+00:00
3,PTZ-Danna Top,2024-05-08 18:07:48.503218+00:00
3,PTZ-Danna Top,2024-05-08 18:07:29.234994+00:00
3,PTZ-Danna Top,2024-05-08 18:07:08.401046+00:00
3,PTZ-Danna Top,2024-05-08 18:06:49.066507+00:00
3,PTZ-Danna Top,2024-05-08 18:06:31.530747+00:00
3,PTZ-Danna Top,2024-05-08 18:06:11.115611+00:00
3,PTZ-Danna Top,2024-05-08 18:05:47.772332+00:00
3,PTZ-Danna Top,2024-05-08 18:05:29.955888+00:00
3,PTZ-Danna Top,2024-05-08 18:05:13.891457+00:00
3,PTZ-Danna Top,2024-05-08 18:04:56.654716+00:00
3,PTZ-Danna Top,2024-05-08 18:04:39.415613+00:00
3,PTZ-Danna Top,2024-05-08 18:04:15.827370+00:00
3,PTZ-Danna Top,2024-05-08 18:03:58.044851+00:00
3,PTZ-Danna Top,2024-05-08 18:03:22.849585+00:00
3,PTZ-Danna Top,2024-05-08 18:02:55.794721+00:00
3,PTZ-Danna Top,2024-05-08 18:02:25.884358+00:00
3,PTZ-Danna Top,2024-05-08 18:02:01.511851+00:00
3,PTZ-Danna Top,2024-05-08 18:01:36.426702+00:00
3,PTZ-Danna Top,2024-05-08 18:00:54.494684+00:00
3,PTZ-Danna Top,2024-05-08 18:00:36.585247+00:00
3,PTZ-Danna Top,2024-05-08 18:00:17.654965+00:00
3,PTZ-Danna Top,2024-05-06 16:22:26.577005+00:00
5,PTZ-Oghi Solar,2024-05-06 16:08:31.580070+00:00
3,PTZ-Danna Top,2024-05-06 15:51:40.095603+00:00
5,PTZ-Oghi Solar,2024-05-06 15:34:00.632252+00:00
3,PTZ-Danna Top,2024-05-06 15:20:54.610585+00:00
5,PTZ-Oghi Solar,2024-05-06 14:59:29.039557+00:00
3,PTZ-Danna Top,2024-05-06 14:50:09.446516+00:00
3,PTZ-Danna Top,2024-05-06 14:37:28.941939+00:00
5,PTZ-Oghi Solar,2024-05-06 14:24:57.265347+00:00
5,PTZ-Oghi Solar,2024-05-06 13:50:25.363269+00:00
3,PTZ-Danna Top,2024-05-06 13:36:34.337634+00:00
5,PTZ-Oghi Solar,2024-05-06 13:15:53.646343+00:00
5,PTZ-Oghi Solar,2024-05-06 12:41:23.567717+00:00
5,PTZ-Oghi Solar,2024-05-06 12:06:50.329379+00:00
3,PTZ-Danna Top,2024-05-06 11:59:49.518957+00:00
5,PTZ-Oghi Solar,2024-05-06 11:32:19.100993+00:00
3,PTZ-Danna Top,2024-05-06 11:28:59.476824+00:00
3,PTZ-Danna Top,2024-05-06 10:58:15.195253+00:00
5,PTZ-Oghi Solar,2024-05-06 10:57:46.339896+00:00
3,PTZ-Danna Top,2024-05-06 10:27:28.378703+00:00
5,PTZ-Oghi Solar,2024-05-06 10:23:15.740211+00:00
3,PTZ-Danna Top,2024-05-06 09:56:42.663367+00:00
5,PTZ-Oghi Solar,2024-05-06 09:48:50.133419+00:00
3,PTZ-Danna Top,2024-05-06 09:25:58.722970+00:00
5,PTZ-Oghi Solar,2024-05-06 09:14:10.778127+00:00
3,PTZ-Danna Top,2024-05-06 08:55:12.925728+00:00
5,PTZ-Oghi Solar,2024-05-06 08:39:40.381099+00:00
3,PTZ-Danna Top,2024-05-06 08:24:31.195072+00:00
5,PTZ-Oghi Solar,2024-05-06 08:05:08.286267+00:00
3,PTZ-Danna Top,2024-05-06 07:53:41.358114+00:00
5,PTZ-Oghi Solar,2024-05-06 07:30:35.259025+00:00
3,PTZ-Danna Top,2024-05-06 07:22:55.082806+00:00
5,PTZ-Oghi Solar,2024-05-06 06:56:04.332803+00:00
3,PTZ-Danna Top,2024-05-06 06:52:14.805771+00:00
5,PTZ-Oghi Solar,2024-05-06 06:21:31.572746+00:00
3,PTZ-Danna Top,2024-05-06 06:21:24.845699+00:00
3,PTZ-Danna Top,2024-05-06 05:50:38.130456+00:00
5,PTZ-Oghi Solar,2024-05-06 05:46:59.056589+00:00
3,PTZ-Danna Top,2024-05-06 05:35:09.819456+00:00
3,PTZ-Danna Top,2024-05-06 05:34:51.016621+00:00
3,PTZ-Danna Top,2024-05-06 05:34:31.464854+00:00
5,PTZ-Oghi Solar,2024-05-06 05:34:22.703392+00:00
3,PTZ-Danna Top,2024-05-06 05:34:07.779410+00:00
5,PTZ-Oghi Solar,2024-05-06 05:34:04.821863+00:00
3,PTZ-Danna Top,2024-05-06 05:33:46.896026+00:00
5,PTZ-Oghi Solar,2024-05-06 05:33:46.429640+00:00
3,PTZ-Danna Top,2024-05-06 05:33:28.349933+00:00
5,PTZ-Oghi Solar,2024-05-06 05:33:28.053742+00:00
5,PTZ-Oghi Solar,2024-05-06 05:33:09.097922+00:00
3,PTZ-Danna Top,2024-05-06 05:33:07.850874+00:00
5,PTZ-Oghi Solar,2024-05-06 05:32:48.953686+00:00
3,PTZ-Danna Top,2024-05-06 02:10:23.652126+00:00
5,PTZ-Oghi Solar,2024-05-06 01:45:17.935797+00:00
3,PTZ-Danna Top,2024-05-06 01:39:38.409969+00:00
5,PTZ-Oghi Solar,2024-05-06 01:10:45.443699+00:00
3,PTZ-Danna Top,2024-05-06 01:08:52.990759+00:00
3,PTZ-Danna Top,2024-05-06 00:38:08.283297+00:00
5,PTZ-Oghi Solar,2024-05-06 00:36:14.166791+00:00
3,PTZ-Danna Top,2024-05-06 00:07:25.611851+00:00
5,PTZ-Oghi Solar,2024-05-06 00:01:43.306882+00:00
3,PTZ-Danna Top,2024-05-05 23:36:37.403950+00:00
5,PTZ-Oghi Solar,2024-05-05 23:27:11.996648+00:00
3,PTZ-Danna Top,2024-05-05 23:05:52.765929+00:00
5,PTZ-Oghi Solar,2024-05-05 22:52:39.860894+00:00
3,PTZ-Danna Top,2024-05-05 22:35:07.218122+00:00
5,PTZ-Oghi Solar,2024-05-05 22:18:08.143173+00:00
3,PTZ-Danna Top,2024-05-05 22:04:21.927703+00:00
5,PTZ-Oghi Solar,2024-05-05 21:43:37.348678+00:00
3,PTZ-Danna Top,2024-05-05 21:33:39.785064+00:00
5,PTZ-Oghi Solar,2024-05-05 21:09:06.378236+00:00
3,PTZ-Danna Top,2024-05-05 21:02:52.086668+00:00
5,PTZ-Oghi Solar,2024-05-05 20:34:34.552348+00:00
3,PTZ-Danna Top,2024-05-05 20:32:06.761016+00:00
3,PTZ-Danna Top,2024-05-05 20:28:01.222978+00:00
3,PTZ-Danna Top,2024-05-05 20:27:30.072595+00:00
5,PTZ-Oghi Solar,2024-05-05 20:27:15.057717+00:00
3,PTZ-Danna Top,2024-05-05 20:27:12.642514+00:00
5,PTZ-Oghi Solar,2024-05-05 20:26:58.676790+00:00
3,PTZ-Danna Top,2024-05-05 20:26:56.377334+00:00
5,PTZ-Oghi Solar,2024-05-05 20:26:42.519651+00:00
3,PTZ-Danna Top,2024-05-05 20:26:39.586693+00:00
5,PTZ-Oghi Solar,2024-05-05 20:26:26.378867+00:00
3,PTZ-Danna Top,2024-05-05 20:26:22.859303+00:00
5,PTZ-Oghi Solar,2024-05-05 20:26:08.423340+00:00
3,PTZ-Danna Top,2024-05-05 20:26:06.048873+00:00
5,PTZ-Oghi Solar,2024-05-05 20:25:49.603029+00:00
3,PTZ-Danna Top,2024-05-05 20:25:49.271375+00:00
5,PTZ-Oghi Solar,2024-05-05 16:36:54.940449+00:00
3,PTZ-Danna Top,2024-05-05 16:30:11.027270+00:00
5,PTZ-Oghi Solar,2024-05-05 16:01:57.805020+00:00
5,PTZ-Oghi Solar,2024-05-05 15:23:51.673696+00:00
3,PTZ-Danna Top,2024-05-05 15:23:23.358970+00:00
3,PTZ-Danna Top,2024-05-05 14:52:37.888947+00:00
5,PTZ-Oghi Solar,2024-05-05 14:49:20.466597+00:00
5,PTZ-Oghi Solar,2024-05-05 14:14:48.452985+00:00
3,PTZ-Danna Top,2024-05-05 13:44:42.535979+00:00
5,PTZ-Oghi Solar,2024-05-05 13:40:16.647928+00:00
